acc_now_delinq,acc_open_past_24mths,addr_state,all_util,annual_inc,annual_inc_joint,application_type,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_2yrs,delinq_amnt,desc,dti,dti_joint,earliest_cr_line,emp_length,emp_title,funded_amnt
0.0,4.0,TX,,39000.0,,Individual,6076.0,4318.0,66.3,0.0,0.0,0.0,,23.98,,Oct-01,4 years,Plant operator,12000.0
0.0,1.0,NJ,,250000.0,,Individual,47317.0,28901.0,28.3,0.0,0.0,0.0,,2.53,,Apr-98,4 years,"VP, Marketing",28000.0
0.0,6.0,KY,,41000.0,,Individual,22204.0,23211.0,23.9,0.0,0.0,0.0,,10.45,,Feb-94,10+ years,Accounting Clerk,15600.0
0.0,1.0,MA,,70000.0,,Individual,43437.0,3879.0,89.8,0.0,1.0,0.0,,28.2,,May-00,9 years,Brazer,26125.0
0.0,3.0,WA,,40000.0,,Individual,6727.0,113.0,97.2,0.0,0.0,0.0,,37.41,,Feb-05,10+ years,Production,6000.0
0.0,6.0,IL,,115000.0,,Individual,18650.0,3998.0,61.2,0.0,0.0,0.0,,7.46,,Aug-00,< 1 year,Director of Account Management,12000.0
0.0,3.0,MO,,82000.0,,Individual,61218.0,3739.0,94.2,0.0,0.0,0.0,,31.9,,Aug-97,3 years,Sr Trade Marketing Manager,17450.0
0.0,11.0,NJ,,87000.0,,Individual,1999.0,38917.0,25.4,0.0,0.0,0.0,,15.02,,Jul-02,6 years,"Manager, Digital Comm",12000.0
0.0,3.0,CA,,108464.0,,Individual,37929.0,664.0,92.9,0.0,0.0,0.0,,17.15,,May-02,n/a,,3000.0
0.0,10.0,GA,,30288.0,,Individual,3278.0,12418.0,55.2,0.0,0.0,0.0,,32.13,,Oct-93,n/a,,11500.0
0.0,3.0,CA,,75000.0,,Individual,4432.0,3186.0,79.4,0.0,0.0,0.0,,29.33,,Apr-03,5 years,Product Development Manager,17000.0
0.0,1.0,MD,,87000.0,,Individual,11349.0,24244.0,60.1,0.0,0.0,0.0,,28.16,,Sep-84,10+ years,RN,16075.0
0.0,2.0,NY,,37000.0,,Individual,969.0,16286.0,28.3,0.0,1.0,0.0,,10.1,,Oct-99,10+ years,Admitting clerk,10000.0
0.0,2.0,OR,,80000.0,,Individual,4243.0,1280.0,72.2,0.0,2.0,0.0,,15.35,,Nov-05,2 years,lead associate,14000.0
0.0,3.0,OK,,79000.0,,Individual,2452.0,1500.0,85.0,0.0,0.0,0.0,,5.32,,Apr-01,2 years,Security ,8950.0
0.0,3.0,MA,,42000.0,,Individual,2732.0,4478.0,65.6,0.0,0.0,0.0,,15.23,,Sep-09,2 years,Lead Medical Assistant,9000.0
0.0,7.0,FL,,105000.0,,Individual,8639.0,38789.0,24.0,0.0,0.0,0.0,,10.17,,Nov-08,4 years,Public Insurance Adjuster,35000.0
0.0,11.0,ND,,105000.0,,Individual,11868.0,3219.0,79.9,0.0,0.0,0.0,,13.38,,Mar-04,1 year,driver,15000.0
0.0,4.0,TX,,35000.0,,Individual,3169.0,5150.0,71.9,0.0,0.0,0.0,,38.99,,Aug-04,10+ years,scurity supervisor asst mgr,15000.0
0.0,6.0,NY,,55000.0,,Individual,31549.0,204.0,98.5,0.0,0.0,0.0,,17.65,,Nov-94,10+ years,forman,15000.0
0.0,5.0,OR,,74900.0,,Individual,33032.0,226.0,54.8,0.0,0.0,0.0,,16.15,,Apr-03,10+ years,apparel manager,24000.0
0.0,1.0,FL,,53000.0,,Individual,979.0,6385.0,38.0,0.0,0.0,0.0,,2.4,,Jun-04,2 years,Manager,5000.0
0.0,2.0,CA,,118000.0,,Individual,9282.0,5557.0,90.5,0.0,0.0,0.0,,17.07,,Oct-98,10+ years,Lead Technical Architect,26000.0
0.0,1.0,MA,,55000.0,,Individual,1897.0,1227.0,88.5,0.0,2.0,0.0,,24.37,,Nov-95,10+ years,CNA /central supply,15000.0
0.0,5.0,GA,,40000.0,,Individual,23109.0,3114.0,11.0,0.0,0.0,0.0,,12.84,,Jul-94,10+ years,driver,3000.0
0.0,5.0,VA,,65000.0,,Individual,24876.0,11099.0,63.1,0.0,0.0,0.0,,15.36,,Feb-91,9 years,Principle coordinator ,17000.0
0.0,6.0,NY,,37000.0,,Individual,2654.0,5529.0,76.3,0.0,0.0,0.0,,38.57,,May-97,n/a,,13000.0
0.0,3.0,VT,,54700.0,,Individual,21684.0,479.0,88.6,0.0,0.0,0.0,,36.38,,Mar-90,10+ years,Manager,9000.0
0.0,3.0,OH,,52500.0,,Individual,5069.0,707.0,92.0,0.0,1.0,0.0,,19.22,,Mar-01,10+ years,Inventory Control Manager,14400.0
0.0,8.0,CO,,140000.0,,Individual,29324.0,84988.0,12.6,0.0,0.0,0.0,,3.23,,Feb-98,3 years,Sales Manager,12500.0
0.0,8.0,KY,,30000.0,,Individual,390.0,1000.0,85.0,0.0,1.0,0.0,,16.84,,Mar-02,2 years,installed sales,2700.0
0.0,6.0,GA,,23200.0,,Individual,1804.0,7167.0,45.7,0.0,0.0,0.0,,28.61,,Dec-97,n/a,,5400.0
0.0,1.0,IN,,46000.0,,Individual,5221.0,21481.0,63.0,0.0,0.0,0.0,,16.38,,Sep-91,4 years,HR Associate ,20225.0
0.0,4.0,MN,,34000.0,,Individual,3370.0,55.0,99.2,0.0,0.0,0.0,,34.77,,Jan-82,5 years,Pastor,10000.0
0.0,13.0,PA,,110000.0,,Individual,3750.0,2371.0,65.6,0.0,5.0,0.0,,32.64,,Oct-89,10+ years,Health &Safety Coordinator,21000.0
0.0,1.0,TX,,34056.0,,Individual,1230.0,1283.0,64.4,0.0,0.0,0.0,,16.79,,Aug-04,< 1 year,Paralegal Specialist,5000.0
0.0,9.0,WI,,65000.0,,Individual,2169.0,30367.0,45.0,0.0,0.0,0.0,,28.91,,Oct-73,8 years,RN,12000.0
0.0,7.0,PA,,82000.0,,Individual,16135.0,19813.0,61.5,0.0,0.0,0.0,,26.83,,Apr-05,10+ years,President,13300.0
0.0,3.0,NJ,,148000.0,,Individual,1031.0,10803.0,36.5,0.0,1.0,0.0,,8.91,,Dec-03,10+ years, Management  ,10600.0
0.0,1.0,OR,,66000.0,,Individual,3333.0,0.0,105.0,0.0,0.0,0.0,,12.73,,Oct-02,10+ years,Manufacturing Technician,18000.0
0.0,4.0,TN,,66500.0,,Individual,2140.0,2996.0,68.5,0.0,0.0,0.0,,20.43,,Oct-97,10+ years,Staff Sergeant ,24000.0
0.0,7.0,GA,,90000.0,,Individual,9076.0,0.0,104.9,0.0,0.0,0.0,,22.77,,Dec-87,10+ years,Nurse Manager,16000.0
0.0,0.0,TN,,42500.0,,Individual,5722.0,1982.0,78.0,0.0,1.0,0.0,,8.9,,Aug-04,< 1 year,Health and safety consultant,16000.0
0.0,0.0,FL,,64000.0,,Individual,4430.0,4059.0,74.6,0.0,0.0,0.0,,14.96,,Jun-05,1 year,Marketing Specialist,12000.0
0.0,3.0,OK,,70000.0,,Individual,9215.0,130.0,98.4,0.0,0.0,0.0,,15.6,,Aug-99,3 years,Clinical Financial Analyst,18000.0
0.0,5.0,MD,,54000.0,,Individual,21920.0,9134.0,32.3,0.0,0.0,0.0,,11.82,,Apr-04,10+ years,Collision Repair Technician ,21600.0
0.0,11.0,OH,,40000.0,,Individual,4081.0,2888.0,51.9,0.0,0.0,0.0,,24.81,,Jul-09,2 years,Front Desk Manager,5000.0
0.0,10.0,CO,,83000.0,,Individual,29466.0,799.0,27.4,0.0,1.0,0.0,,2.14,,Aug-93,< 1 year,HVAC Service Tech,19000.0
0.0,1.0,RI,,40000.0,,Individual,1218.0,425.0,96.0,0.0,0.0,0.0,,10.9,,Dec-02,7 years,caseworker,11000.0
0.0,3.0,FL,,30000.0,,Individual,1613.0,38046.0,10.7,0.0,0.0,0.0,,27.09,,Apr-84,10+ years,CNA,10000.0
0.0,22.0,CT,,75000.0,,Individual,10542.0,9336.0,66.5,0.0,0.0,0.0,,23.17,,Mar-03,3 years,automotive technician,15000.0
0.0,6.0,AZ,,90000.0,,Individual,25401.0,933.0,97.0,0.0,1.0,0.0,,17.31,,Oct-02,3 years,ITS & Safety Engineer,26775.0
0.0,4.0,OK,,92000.0,,Individual,19010.0,30517.0,33.5,0.0,0.0,0.0,,18.09,,Sep-02,5 years,IT & Marketing Manager,14000.0
0.0,6.0,WI,,65000.0,,Individual,11039.0,8923.0,69.0,0.0,0.0,0.0,,18.16,,Nov-91,8 years,machinist,24000.0
0.0,6.0,NY,,75000.0,,Individual,3226.0,391.0,83.0,0.0,0.0,0.0,,12.66,,Aug-06,10+ years,Probation Officer ,6650.0
0.0,1.0,AL,,80000.0,,Individual,6552.0,7539.0,55.1,0.0,0.0,0.0,,13.97,,Sep-94,10+ years,owner,20000.0
0.0,0.0,NJ,,59634.0,,Individual,49711.0,0.0,101.8,0.0,0.0,0.0,,14.17,,Feb-94,10+ years,Custodian,21450.0
0.0,5.0,FL,,90000.0,,Individual,2078.0,2751.0,64.3,0.0,0.0,0.0,,16.51,,Nov-00,3 years,Underwriter,6000.0
0.0,5.0,VA,,40000.0,,Individual,24220.0,5220.0,10.0,0.0,0.0,0.0,,9.08,,Jun-94,2 years,patient registration,5000.0
0.0,1.0,GA,,54600.0,,Individual,2499.0,0.0,100.2,0.0,0.0,0.0,,21.91,,Oct-01,3 years,E-Commerce Manager,16000.0
0.0,10.0,TX,,61000.0,,Individual,5384.0,12343.0,19.9,0.0,0.0,0.0,,37.66,,Mar-04,10+ years,Pary Chief,14000.0
0.0,2.0,IL,,100000.0,,Individual,24808.0,14797.0,35.7,0.0,3.0,0.0,,16.99,,Jan-02,1 year,INSTRUCTER,8300.0
0.0,2.0,MD,,48000.0,,Individual,3414.0,2000.0,66.0,0.0,0.0,0.0,,14.68,,Apr-04,2 years,table game dealer,8000.0
0.0,9.0,TN,,55000.0,,Individual,5184.0,1000.0,91.0,0.0,0.0,0.0,,14.97,,Sep-96,4 years,Registerd  Nurse,3800.0
0.0,4.0,SC,,101000.0,,Individual,6984.0,6222.0,61.1,0.0,3.0,0.0,,16.05,,May-01,6 years,District Manager,22800.0
0.0,2.0,MO,,35000.0,,Individual,14721.0,4923.0,69.2,0.0,0.0,0.0,,24.93,,Jun-05,3 years,Esthetician,6000.0
0.0,2.0,IN,,65000.0,,Individual,4265.0,770.0,77.4,0.0,0.0,0.0,,17.91,,Nov-03,< 1 year,engineer,5700.0
0.0,7.0,NY,,40000.0,,Individual,1713.0,124.0,92.7,0.0,0.0,0.0,,31.02,,Apr-05,8 years,Nursing Assistant,17600.0
0.0,1.0,CA,,47000.0,,Individual,3510.0,260.0,98.2,0.0,0.0,0.0,,8.61,,Sep-09,< 1 year,Community Services Specialist,14000.0
0.0,8.0,TX,,85000.0,,Individual,8152.0,36163.0,0.1,0.0,2.0,0.0,,24.1,,Jan-98,< 1 year,Information Technology Specialist,20000.0
0.0,2.0,WA,,120000.0,,Individual,27166.0,7143.0,85.6,0.0,0.0,0.0,,24.06,,Sep-87,10+ years,Defense Attorney,25000.0
0.0,0.0,CA,,66000.0,,Individual,5025.0,431.0,87.3,0.0,3.0,0.0,,4.47,,Sep-94,3 years,Special Education Head Teacher,7500.0
0.0,1.0,TX,,31000.0,,Individual,2458.0,11179.0,42.1,0.0,0.0,0.0,,24.47,,Jun-78,10+ years,Court Clerk,8500.0
0.0,2.0,TX,,82225.0,,Individual,11026.0,5713.0,86.4,0.0,0.0,0.0,,26.87,,Oct-03,2 years,Optometrist-O.D.,18500.0
0.0,3.0,OK,,75000.0,,Individual,2457.0,16110.0,56.5,0.0,0.0,0.0,,13.98,,Jan-97,2 years,OWNER,24000.0
0.0,6.0,NY,,90000.0,,Individual,28227.0,43577.0,24.9,0.0,0.0,0.0,,18.6,,Dec-01,10+ years,teacher,20000.0
0.0,4.0,HI,,52000.0,,Individual,6637.0,390.0,86.1,0.0,0.0,0.0,,25.64,,May-91,10+ years, Physician Account Rep and Data Entry,15025.0
0.0,6.0,CA,,56000.0,,Individual,26558.0,15382.0,43.9,0.0,0.0,0.0,,15.52,,Aug-98,10+ years,campus control aide,23000.0
0.0,1.0,NY,,35000.0,,Individual,5991.0,1471.0,91.3,0.0,0.0,0.0,,31.97,,Jul-05,2 years,Supervisor,10500.0
0.0,5.0,MI,,40000.0,,Individual,1411.0,14501.0,32.6,0.0,0.0,0.0,,31.94,,Oct-95,10+ years,Eva aide,14075.0
0.0,8.0,MI,,43000.0,,Individual,3180.0,324.0,85.9,0.0,0.0,0.0,,23.86,,Nov-05,5 years,Credentialing Specialist/ Billing Coding,18000.0
0.0,9.0,TX,,350000.0,,Individual,15862.0,84213.0,16.2,0.0,0.0,0.0,,15.45,,Aug-86,2 years,Sr. Vice President,24000.0
0.0,4.0,FL,,50000.0,,Individual,22311.0,,,0.0,0.0,0.0,,23.09,,Oct-00,9 years,Closing Coordinator,15000.0
0.0,3.0,NY,,60000.0,,Individual,14217.0,15413.0,55.1,0.0,0.0,0.0,,34.46,,Sep-95,10+ years,Teacher,12000.0
0.0,4.0,OH,,115000.0,,Individual,14946.0,86978.0,32.3,0.0,0.0,0.0,,22.73,,Dec-02,10+ years,Plant Manager,25000.0
0.0,5.0,CO,,45000.0,,Individual,4444.0,7.0,99.8,0.0,0.0,0.0,,27.07,,Mar-06,1 year,Plumber,10000.0
0.0,1.0,FL,,67000.0,,Individual,3645.0,10399.0,30.7,0.0,1.0,0.0,,18.95,,Mar-03,10+ years,Adjuster,16000.0
0.0,5.0,MD,,155000.0,,Individual,46410.0,29697.0,75.8,0.0,0.0,0.0,,23.36,,May-94,5 years,Executive VP,18000.0
0.0,4.0,MA,,54000.0,,Individual,2950.0,11157.0,56.2,0.0,1.0,0.0,,28.73,,Jan-07,6 years,bus driver,8550.0
0.0,2.0,NJ,,51000.0,,Individual,4897.0,4468.0,90.6,0.0,0.0,0.0,,30.35,,Jun-98,n/a,,2000.0
0.0,13.0,OH,,75000.0,,Individual,7916.0,5641.0,26.7,0.0,0.0,0.0,,27.79,,Jun-04,n/a,,12000.0
0.0,3.0,NV,,98000.0,,Individual,13498.0,7532.0,52.9,0.0,5.0,0.0,,19.15,,Feb-91,10+ years,District Manager,8000.0
0.0,5.0,KY,,31000.0,,Individual,2154.0,3041.0,44.7,0.0,0.0,0.0,,20.56,,Dec-99,10+ years,Customer Associate,3600.0
0.0,5.0,CO,,100000.0,,Individual,13410.0,9038.0,74.7,0.0,0.0,0.0,,24.84,,Jan-93,3 years,Vice President of Operations ,20000.0
0.0,6.0,AZ,,53000.0,,Individual,2911.0,4060.0,11.7,0.0,0.0,0.0,,13.42,,Apr-02,10+ years,owner,5450.0
0.0,6.0,FL,,90000.0,,Individual,2450.0,23632.0,29.9,0.0,0.0,0.0,,21.66,,May-94,n/a,,5000.0
0.0,2.0,CA,,20000.0,,Individual,3141.0,2925.0,19.0,0.0,0.0,0.0,,25.51,,Dec-93,n/a,,4775.0
1.0,3.0,NY,,90000.0,,Individual,57974.0,819.0,59.0,0.0,6.0,4291.0,,6.75,,Oct-99,< 1 year,Foreman,20900.0
0.0,7.0,CA,,30000.0,,Individual,2900.0,5963.0,59.7,0.0,0.0,0.0,,35.36,,Feb-01,2 years,MANAGER,10000.0
0.0,4.0,TX,,100000.0,,Individual,25660.0,3928.0,89.9,0.0,0.0,0.0,,25.5,,Mar-99,10+ years,Sales,14000.0
0.0,8.0,NJ,,140000.0,,Individual,16932.0,27235.0,34.5,0.0,0.0,0.0,,15.49,,Jun-96,10+ years,lab animal tech,16000.0
0.0,6.0,AL,,90000.0,,Individual,18324.0,3576.0,79.7,0.0,0.0,0.0,,24.53,,Jul-93,6 years,Pricing Analyst,16000.0
0.0,7.0,TN,,45000.0,,Individual,28848.0,7492.0,36.5,0.0,1.0,0.0,,17.73,,Jul-05,9 years,Deputy ,18050.0
0.0,6.0,MI,,58000.0,,Individual,7815.0,1131.0,96.1,0.0,0.0,0.0,,38.88,,Jun-99,8 years,Accounting Manager,17325.0
0.0,4.0,CA,,60000.0,,Individual,2763.0,1679.0,96.3,0.0,0.0,0.0,,27.76,,Jul-85,10+ years,Secretary,17000.0
0.0,3.0,NE,,53000.0,,Individual,4343.0,1388.0,85.4,0.0,0.0,0.0,,13.54,,Nov-04,2 years,Technician,12000.0
0.0,2.0,MT,,23766.0,,Individual,5456.0,62.0,99.7,0.0,0.0,0.0,,36.77,,Oct-02,2 years,Manager,9025.0
0.0,1.0,MO,,63000.0,,Individual,24323.0,1831.0,83.7,0.0,0.0,0.0,,24.44,,Dec-93,6 years,Territory Manager,30000.0
0.0,7.0,AZ,,86000.0,,Individual,27525.0,275.0,84.7,0.0,0.0,0.0,,11.76,,Apr-82,10+ years,Manufacturing Engineer II,21600.0
0.0,4.0,TX,,50000.0,,Individual,7636.0,718.0,94.9,0.0,0.0,0.0,,26.76,,Apr-03,10+ years,Clinique Business Manager,2900.0
0.0,1.0,NY,,92000.0,,Individual,5768.0,13043.0,27.5,0.0,0.0,0.0,,8.2,,Jun-99,10+ years,Technical Support ,7200.0
0.0,1.0,NY,,52000.0,,Individual,15453.0,5819.0,66.7,0.0,0.0,0.0,,14.49,,Nov-01,3 years,Accountant,13000.0
0.0,4.0,CO,,75000.0,,Individual,9950.0,536.0,94.6,0.0,0.0,0.0,,25.81,,Sep-03,7 years,Manager,10200.0
0.0,5.0,CT,,62400.0,,Individual,5846.0,5161.0,24.1,0.0,3.0,0.0,,7.02,,Mar-02,9 years,paralegal,15000.0
0.0,6.0,MD,,95000.0,,Individual,30263.0,7958.0,39.3,0.0,1.0,0.0,,17.3,,Dec-93,n/a,,6000.0
0.0,7.0,MO,,50000.0,,Individual,15656.0,2248.0,56.8,0.0,1.0,0.0,,10.23,,Jan-97,< 1 year,Building Maintenance ,9600.0
0.0,0.0,NY,,35000.0,,Individual,733.0,300.0,88.0,0.0,2.0,0.0,,2.64,,Nov-07,8 years,Freight Associate,6000.0
0.0,8.0,TX,,118639.0,,Individual,12452.0,4057.0,61.4,0.0,1.0,0.0,,24.4,,Oct-81,1 year,Sr. Benefits Analyst,25500.0
0.0,0.0,CA,,65000.0,,Individual,7413.0,7035.0,62.6,0.0,1.0,0.0,,14.96,,Mar-07,8 years,Fitness Director ,20000.0
0.0,3.0,ME,,60000.0,,Individual,19012.0,6649.0,62.0,0.0,0.0,0.0,,37.56,,Feb-94,n/a,,24275.0
0.0,9.0,IL,,45000.0,,Individual,2459.0,13502.0,41.0,0.0,0.0,0.0,,22.04,,Feb-03,4 years,Store manager,14400.0
0.0,3.0,NJ,,50000.0,,Individual,2509.0,647.0,78.4,0.0,0.0,0.0,,14.91,,Feb-04,5 years,Draftsman,17850.0
0.0,2.0,NJ,,37500.0,,Individual,1917.0,7618.0,32.0,0.0,0.0,0.0,,21.73,,Oct-96,4 years,Painter,15000.0
0.0,7.0,CO,,75000.0,,Individual,3679.0,5140.0,40.9,0.0,0.0,0.0,,18.06,,Mar-04,1 year,Portfolio Manager,12000.0
0.0,8.0,NC,,60000.0,,Individual,3768.0,423.0,95.3,0.0,0.0,0.0,,29.7,,Dec-03,10+ years,system tech sr,16000.0
0.0,5.0,OH,,67009.0,,Individual,5457.0,401.0,96.7,0.0,0.0,0.0,,16.28,,May-09,2 years,Mobility Engineer,11600.0
0.0,17.0,TX,,115000.0,,Individual,8447.0,16006.0,35.5,0.0,2.0,0.0,,11.99,,Feb-96,10+ years,VP of Field Operations ,13000.0
0.0,4.0,NY,,84000.0,,Individual,25540.0,7956.0,3.0,0.0,0.0,0.0,,21.53,,May-91,10+ years,Licensed Funeral Director,11000.0
0.0,1.0,PA,,50082.0,,Individual,9816.0,1622.0,82.2,0.0,0.0,0.0,,5.66,,Oct-05,2 years,Trust Advisor ,7500.0
0.0,2.0,MI,,48000.0,,Individual,4857.0,944.0,95.9,0.0,0.0,0.0,,30.03,,Oct-93,4 years,Gm/Co-Owner,19200.0
0.0,2.0,CA,,100000.0,,Individual,11987.0,12483.0,87.0,0.0,0.0,0.0,,18.68,,Nov-98,< 1 year,RN,28000.0
0.0,4.0,MD,,42000.0,,Individual,3254.0,33247.0,25.5,0.0,0.0,0.0,,24.49,,Jan-98,8 years,Driver,14400.0
0.0,1.0,KY,,22000.0,,Individual,24906.0,1400.0,0.0,0.0,1.0,0.0,,0.0,,Jan-95,n/a,,4000.0
0.0,12.0,NY,,34000.0,,Individual,818.0,130.0,91.3,0.0,0.0,0.0,,15.07,,Jun-05,10+ years,College Print Shop Assistant 2,12000.0
0.0,0.0,NY,,110000.0,,Individual,29461.0,127.0,91.5,0.0,6.0,0.0,,13.02,,Nov-05,n/a,,5000.0
0.0,3.0,TX,,112197.0,,Individual,12809.0,54767.0,39.0,0.0,0.0,0.0,,12.24,,Oct-84,10+ years,Staff attorney ,26500.0
0.0,6.0,NY,,155000.0,,Individual,9562.0,14586.0,48.8,0.0,2.0,0.0,,13.17,,Aug-01,3 years,Vice President,12000.0
0.0,9.0,CA,,82500.0,,Individual,6847.0,4117.0,73.3,0.0,0.0,0.0,,24.71,,Aug-92,10+ years,Teacher,24000.0
0.0,4.0,AZ,,95000.0,,Individual,2268.0,1884.0,56.2,0.0,0.0,0.0,,9.8,,Feb-94,1 year,Underwriter,13850.0
0.0,8.0,WI,,56000.0,,Individual,12137.0,9528.0,72.1,0.0,0.0,0.0,,26.92,,Nov-94,10+ years,Electrician,22400.0
0.0,2.0,IN,,47000.0,,Individual,14376.0,2759.0,80.6,0.0,0.0,0.0,,25.66,,Aug-97,10+ years,cnc machine operator,16000.0
0.0,13.0,MD,,77000.0,,Individual,7723.0,3417.0,72.0,0.0,0.0,0.0,,16.88,,Feb-01,7 years,Human Resources Specialist,11600.0
0.0,4.0,CA,,75000.0,,Individual,2081.0,1938.0,84.5,0.0,1.0,0.0,,28.5,,Nov-95,1 year,SALES MANAGER,20000.0
0.0,9.0,GA,,64500.0,,Individual,22078.0,64.0,97.2,0.0,1.0,0.0,,34.07,,Sep-03,< 1 year,Branch Manager,7700.0
0.0,6.0,LA,,65000.0,,Individual,13370.0,3264.0,79.1,0.0,0.0,0.0,,22.56,,Jan-98,10+ years,teacher,16000.0
0.0,7.0,WA,,40000.0,,Individual,1397.0,9712.0,56.4,0.0,0.0,0.0,,20.0,,Apr-07,9 years,membership/marketing,9600.0
0.0,9.0,NY,,31200.0,,Individual,1879.0,13125.0,49.7,0.0,0.0,0.0,,20.5,,Aug-98,4 years,Driver,4000.0
0.0,1.0,OH,,35000.0,,Individual,9134.0,19243.0,70.5,0.0,0.0,0.0,,38.08,,Apr-02,< 1 year,Assistant Developer,8000.0
0.0,8.0,SC,,90000.0,,Individual,33856.0,3242.0,7.4,0.0,1.0,0.0,,30.38,,Jun-05,9 years,Director of Accounting Operations,12800.0
0.0,4.0,TX,,125000.0,,Individual,10535.0,116037.0,5.0,0.0,1.0,0.0,,13.91,,Mar-91,10+ years,architect,16000.0
0.0,5.0,GA,,49615.0,,Individual,18466.0,2041.0,59.2,0.0,0.0,0.0,,26.61,,Mar-99,< 1 year,Tax Examiner ,17000.0
0.0,4.0,LA,,111565.17,,Individual,12768.0,18147.0,56.3,0.0,0.0,0.0,,37.84,,Nov-01,8 years,Sr. Dept. Operations Manager,25000.0
0.0,9.0,AZ,,50000.0,,Individual,9041.0,13222.0,28.1,0.0,2.0,0.0,,27.08,,Feb-03,4 years,Executive Assistant,15000.0
0.0,2.0,UT,,75000.0,,Individual,6166.0,649.0,98.8,0.0,0.0,0.0,,37.02,,Oct-94,7 years,Branch Manager,1200.0
0.0,10.0,MS,,45000.0,,Individual,10473.0,791.0,99.5,0.0,0.0,0.0,,27.15,,Nov-86,10+ years,production tech,12000.0
0.0,2.0,CA,,50000.0,,Individual,56322.0,8045.0,59.4,0.0,0.0,0.0,,19.61,,May-01,10+ years,Sales,5000.0
0.0,1.0,OR,,75000.0,,Individual,4771.0,1193.0,93.7,0.0,1.0,0.0,,17.17,,May-95,1 year,Staff RN,33000.0
0.0,3.0,IN,,37000.0,,Individual,1180.0,18618.0,41.6,0.0,0.0,0.0,,13.82,,Nov-99,8 years,casguer,15000.0
0.0,7.0,NY,,70000.0,,Individual,1699.0,7846.0,61.5,0.0,0.0,0.0,,9.72,,Apr-06,< 1 year,driver,12000.0
0.0,4.0,HI,,65000.0,,Individual,6160.0,137.0,98.7,0.0,0.0,0.0,,29.67,,Jun-00,10+ years,Maintenance section supervisor,22400.0
0.0,0.0,NY,,39750.0,,Individual,41054.0,583.0,97.8,0.0,0.0,0.0,,25.21,,Oct-03,< 1 year,Farm Loan Officer,6000.0
0.0,7.0,AR,,51500.0,,Individual,3186.0,12929.0,27.8,0.0,0.0,0.0,,36.33,,Feb-02,10+ years,Pharmacy Manager,15000.0
0.0,12.0,GA,,55000.0,,Individual,3051.0,10352.0,31.0,0.0,0.0,0.0,,23.17,,Oct-97,10+ years,leader cook,14025.0
0.0,17.0,TX,,104000.0,,Individual,5997.0,22319.0,47.2,0.0,0.0,0.0,,30.74,,Apr-01,3 years,Loan Processor,25000.0
0.0,8.0,NC,,62873.0,,Individual,13738.0,11322.0,55.1,0.0,0.0,0.0,,37.83,,Feb-03,10+ years,Social Work Supervisor,8000.0
0.0,1.0,LA,,42000.0,,Individual,3622.0,6444.0,79.3,0.0,0.0,0.0,,24.0,,Aug-00,10+ years,Head Cook,16800.0
0.0,2.0,SC,,52000.0,,Individual,5061.0,85.0,91.5,0.0,0.0,0.0,,14.24,,Oct-01,< 1 year,Team Lead Mechanic,8000.0
0.0,6.0,FL,,98000.0,,Individual,18951.0,1241.0,95.2,0.0,1.0,0.0,,21.46,,Sep-06,3 years,Attorney,20000.0
0.0,2.0,NY,,35000.0,,Individual,2002.0,20035.0,46.6,0.0,0.0,0.0,,23.57,,Mar-90,< 1 year,clerk,16100.0
0.0,1.0,CA,,90000.0,,Individual,1017.0,6732.0,37.7,0.0,1.0,0.0,,1.4,,Oct-08,< 1 year,AVP-Regulatory Reporting,5000.0
0.0,2.0,SD,,130000.0,,Individual,33385.0,59.0,99.1,0.0,0.0,0.0,,11.9,,Mar-96,10+ years,Branch Manager,3500.0
0.0,3.0,IL,,32000.0,,Individual,3356.0,4951.0,52.8,0.0,0.0,0.0,,35.07,,Nov-09,< 1 year,Assembly ,10000.0
0.0,5.0,AZ,,80000.0,,Individual,5778.0,41798.0,37.5,0.0,0.0,0.0,,25.8,,Jan-01,1 year,EMR Analyst,30000.0
0.0,4.0,CA,,98503.0,,Individual,26306.0,4790.0,71.5,0.0,0.0,0.0,,14.14,,Dec-04,10+ years,Owner,24000.0
0.0,3.0,NJ,,100000.0,,Individual,5335.0,5264.0,74.4,0.0,0.0,0.0,,6.67,,Jun-84,< 1 year,Head of Exhibitions,15500.0
0.0,7.0,NM,,35000.0,,Individual,1583.0,10677.0,48.7,0.0,0.0,0.0,,11.45,,Jun-00,10+ years,operator/buyer,16100.0
0.0,4.0,GA,,55000.0,,Individual,9476.0,13171.0,31.4,0.0,0.0,0.0,,30.13,,May-96,5 years,Business Office Manager,10750.0
0.0,8.0,CO,,49701.68,,Individual,9743.0,16677.0,24.5,0.0,0.0,0.0,,20.45,,May-99,10+ years,teacher,13000.0
0.0,7.0,IL,,42000.0,,Individual,3336.0,781.0,91.2,0.0,0.0,0.0,,38.03,,Jan-03,10+ years,Tester,8000.0
0.0,1.0,IN,,113000.0,,Individual,16944.0,37899.0,54.8,0.0,0.0,0.0,,13.06,,Jan-94,10+ years,Manager Global Logistics,26625.0
0.0,6.0,NY,,75000.0,,Individual,20698.0,10440.0,55.6,0.0,0.0,0.0,,26.9,,Oct-99,< 1 year,Bus Operator,11650.0
0.0,8.0,AL,,91000.0,,Individual,16715.0,1000.0,78.0,0.0,2.0,0.0,,11.38,,Mar-91,4 years,SALES MGR,13375.0
